objectID,color_eligible,color_analysis_status,primary_image_url,bw_grayscale_ratio,top_color_hex,dominant_colors_hex,dominant_colors_share,color_group_id,color_group_label,no_bg_image_path,no_bg_image_exists,dominant_color_foreground_pixels
42200,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DP-14605-075.jpg,0.45289200,#fdfdfd,"[""#fdfdfd"", ""#e2e3e5"", ""#636564"", ""#eaebec"", ""#e4e5ea"", ""#6a6c6b"", ""#f3f4f4"", ""#dadbdd""]","[0.02817, 0.01983, 0.017815, 0.017425, 0.01354, 0.011145, 0.009835, 0.009835]",2,blue,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/42200_no_bg.png,True,235812
42201,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DP-14605-091.jpg,0.46803200,#fdfdfd,"[""#fdfdfd"", ""#eaeced"", ""#0b1b34"", ""#04132c"", ""#eceef1"", ""#02031c"", ""#edf1f4"", ""#030b24""]","[0.024715, 0.01513, 0.01224, 0.01124, 0.010945, 0.010795, 0.010715, 0.010655]",2,blue,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/42201_no_bg.png,True,206288
42202,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DP-14605-080.jpg,0.73674400,#ebecec,"[""#ebecec"", ""#d3d4d4"", ""#dbdcdc"", ""#e3e4e4"", ""#4b4b4b"", ""#cbcccc"", ""#fdfdfd"", ""#c4c4c4""]","[0.05338271, 0.03259366, 0.03141614, 0.03025629, 0.02995602, 0.02957921, 0.0251753, 0.0212424]",2,blue,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/42202_no_bg.png,True,169849
42203,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DP-14605-146.jpg,0.65938000,#fefefd,"[""#fefefd"", ""#032483"", ""#fcfdf5"", ""#032b94"", ""#032b9b"", ""#031c73"", ""#021c6c"", ""#03237c""]","[0.10097909, 0.01043192, 0.00998657, 0.00983812, 0.00954122, 0.00916335, 0.00908913, 0.00887995]",8,orange,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/42203_no_bg.png,True,148199
42204,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DP-14605-070.jpg,0.61972800,#fdfdfd,"[""#fdfdfd"", ""#f5fafc"", ""#f2f6fa"", ""#edf2f4"", ""#f2f4f5"", ""#ebecec"", ""#ebeef2"", ""#e5eaec""]","[0.04228458, 0.0276017, 0.02074538, 0.01771119, 0.01644694, 0.01203091, 0.01085486, 0.00980819]",2,blue,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/42204_no_bg.png,True,170062
42205,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DP-14605-030.jpg,0.14122400,#fdfdfd,"[""#fdfdfd"", ""#dcdcdb"", ""#f3f3f3"", ""#d4d4d3"", ""#e3e3e3"", ""#cccccb"", ""#c4c4c3"", ""#bcbcbb""]","[0.02403192, 0.02250146, 0.01863279, 0.01834127, 0.01808619, 0.01365878, 0.01231051, 0.01169711]",9,white,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/42205_no_bg.png,True,164656
42206,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DP-14605-035.jpg,0.12272400,#dcdcdb,"[""#dcdcdb"", ""#fdfdfd"", ""#d4d4d3"", ""#ededec"", ""#f2f2f2"", ""#e3e4e3"", ""#cccccb"", ""#c4c4c2""]","[0.0234426, 0.02293324, 0.0166471, 0.0165415, 0.01520601, 0.01498239, 0.01221201, 0.01052867]",9,white,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/42206_no_bg.png,True,160989
42207,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DP-14605-025.jpg,0.07114400,#fefefe,"[""#fefefe"", ""#6a6a64"", ""#e3e4e3"", ""#dbdddb"", ""#ebeceb"", ""#d3d4d3"", ""#838481"", ""#cbcccb""]","[0.027895, 0.024075, 0.01715, 0.0167, 0.014055, 0.0136, 0.012795, 0.01266]",7,gray,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/42207_no_bg.png,True,216430
42208,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DP-14605-099.jpg,0.05956400,#020201,"[""#020201"", ""#15120d"", ""#120e0a"", ""#25211d"", ""#1a1612"", ""#221e1a"", ""#0d0a05"", ""#1d1915""]","[0.36584746, 0.04450019, 0.03682012, 0.03536146, 0.03525096, 0.03342211, 0.03049926, 0.03040533]",3,yellow,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/42208_no_bg.png,True,180988
42209,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DP-14605-010.jpg,0.47932800,#fefefc,"[""#fefefc"", ""#e3ddd2"", ""#eae5da"", ""#dcd6ca"", ""#f2eee3"", ""#f9f5eb"", ""#fdfcf4"", ""#d4cdc2""]","[0.0756, 0.065275, 0.05495, 0.052515, 0.049555, 0.04162, 0.041245, 0.03675]",9,white,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/42209_no_bg.png,True,260298
42211,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DP-14605-096.jpg,0.05658000,#020202,"[""#020202"", ""#1d1b1a"", ""#0c0b0a"", ""#fefdfd"", ""#151412"", ""#252322"", ""#0c0905"", ""#1b1916""]","[0.37058042, 0.05522999, 0.04235648, 0.03441928, 0.03278733, 0.03113515, 0.0302922, 0.02425669]",5,orange,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/42211_no_bg.png,True,148289
42212,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DP-14605-063.jpg,0.23962400,#fefefe,"[""#fefefe"", ""#accce3"", ""#a4c4db"", ""#b4d4ea"", ""#bcd9ee"", ""#9cbbd3"", ""#c2ddf2"", ""#bad6eb""]","[0.057755, 0.03335, 0.02975, 0.028765, 0.02621, 0.02558, 0.023605, 0.02226]",2,blue,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/42212_no_bg.png,True,201449
42213,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DP-14605-084.jpg,0.07205200,#94b2dc,"[""#94b2dc"", ""#a3bde3"", ""#9dbae3"", ""#8cabd3"", ""#9ab5dc"", ""#94b4e1"", ""#fdfdfd"", ""#84a3cb""]","[0.04794862, 0.04214442, 0.03162432, 0.02963269, 0.02955444, 0.02651009, 0.02485987, 0.02212138]",2,blue,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/42213_no_bg.png,True,140588
42215,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DP-14605-013.jpg,0.43746800,#f3ede3,"[""#f3ede3"", ""#fefefb"", ""#fdfbf4"", ""#ece5da"", ""#e4ddd2"", ""#d3cbbc"", ""#f9f5eb"", ""#cbc3b4""]","[0.06805, 0.065565, 0.049175, 0.032315, 0.030285, 0.0295, 0.02908, 0.028815]",9,white,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/42215_no_bg.png,True,315797
42216,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DP-14605-040.jpg,0.09630400,#fdfdfd,"[""#fdfdfd"", ""#4c7bbc"", ""#537cbb"", ""#2b3d5b"", ""#2d3b54"", ""#5b83c4"", ""#323d53"", ""#4473b4""]","[0.02395973, 0.01185139, 0.01112247, 0.01045649, 0.00989014, 0.00985343, 0.00983245, 0.00971184]",2,blue,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/42216_no_bg.png,True,190695
42217,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DP342716.jpg,0.22970400,#fdfdfd,"[""#fdfdfd"", ""#b3533c"", ""#ab5443"", ""#a45444"", ""#542b24"", ""#ab5b4b"", ""#ac4d3b"", ""#5b2d24""]","[0.0205213, 0.01794662, 0.01590488, 0.01374547, 0.01312256, 0.01240968, 0.01216744, 0.01153069]",0,red,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/42217_no_bg.png,True,144484
42218,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/20983.jpg,1.00000000,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/42218_no_bg.png,False,
42220,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/23378.jpg,1.00000000,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/42220_no_bg.png,False,
42221,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DP350410.jpg,0.22932400,#fdfefd,"[""#fdfefd"", ""#b3b4b3"", ""#abadac"", ""#adb3b2"", ""#bbbcbb"", ""#acb2ad"", ""#ebeceb"", ""#b4bab5""]","[0.04078029, 0.03030429, 0.01973911, 0.01668312, 0.01251531, 0.0116651, 0.00977443, 0.00968524]",1,gray,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/42221_no_bg.png,True,168194
42222,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DP-14605-136.jpg,0.50368800,#fdfdfd,"[""#fdfdfd"", ""#03543c"", ""#020302"", ""#035c43"", ""#034c34"", ""#032313"", ""#038463"", ""#d4c383""]","[0.01767902, 0.00388939, 0.00384596, 0.00343655, 0.00281003, 0.00258052, 0.00248127, 0.00245645]",8,orange,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/42222_no_bg.png,True,161208
42223,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DP-14605-141.jpg,0.39669600,#020202,"[""#020202"", ""#fefefd"", ""#0b0b0b"", ""#131313"", ""#1b1b1c"", ""#242323"", ""#2c2b2b"", ""#343333""]","[0.14609053, 0.03962584, 0.02998498, 0.02483179, 0.0209669, 0.01438498, 0.01144204, 0.00802286]",5,orange,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/42223_no_bg.png,True,163782
42224,True,eligible,https://images.metmuseum.org/CRDImages/as/original/14_40_418_sf.jpg,0.00058800,#fefefd,"[""#fefefd"", ""#7c8c73"", ""#73846c"", ""#252c33"", ""#839374"", ""#7b8b6d"", ""#6d826b"", ""#2c3235""]","[0.0164119, 0.01608529, 0.01512297, 0.01248097, 0.00960568, 0.00923242, 0.00896997, 0.00869002]",1,gray,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/42224_no_bg.png,True,171461
42226,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DP-14605-155.jpg,0.46456000,#abb4ac,"[""#abb4ac"", ""#4d524c"", ""#a3aca4"", ""#b3bcb4"", ""#bbc4bc"", ""#9ba49c"", ""#4a4d44"", ""#cddbd3""]","[0.02392, 0.0231, 0.02169, 0.02152, 0.01892, 0.018, 0.017625, 0.01762]",1,gray,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/42226_no_bg.png,True,226054
42227,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DP-14605-105.jpg,0.69393600,#732223,"[""#732223"", ""#3b1d1b"", ""#3a2424"", ""#641b1d"", ""#6c2223"", ""#352423"", ""#6b1d1e"", ""#7c2324""]","[0.032115, 0.030925, 0.027375, 0.02489, 0.02284, 0.020455, 0.02033, 0.019235]",5,orange,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/42227_no_bg.png,True,403297
42228,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DP-14605-061.jpg,0.58484000,#143b2c,"[""#143b2c"", ""#144432"", ""#fdfefd"", ""#133325"", ""#143629"", ""#193b2c"", ""#13533c"", ""#6bcba4""]","[0.02745, 0.01937, 0.01934, 0.015205, 0.01475, 0.01075, 0.010625, 0.010485]",4,blue,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/42228_no_bg.png,True,245357
42229,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DP246426.jpg,0.00017200,#332225,"[""#332225"", ""#ac625d"", ""#2c1e22"", ""#b26561"", ""#fdfdfd"", ""#2d2125"", ""#ac6462"", ""#a45d5b""]","[0.02689344, 0.02466328, 0.02449414, 0.02232037, 0.01998998, 0.01910042, 0.01901898, 0.01755936]",5,orange,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/42229_no_bg.png,True,159630
42232,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DP-14605-118.jpg,0.60646400,#fdfdfd,"[""#fdfdfd"", ""#3b1c1c"", ""#c35d5c"", ""#431c1d"", ""#b45354"", ""#2b0d0b"", ""#331413"", ""#4b2123""]","[0.02884785, 0.02718564, 0.02154769, 0.02152733, 0.01603186, 0.01581476, 0.01550267, 0.01434251]",0,red,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/42232_no_bg.png,True,147394
42237,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DP-14605-017.jpg,0.00089200,#fdfdfd,"[""#fdfdfd"", ""#ab0403"", ""#b30504"", ""#631b12"", ""#a40403"", ""#bb0505"", ""#5c1c12"", ""#9c0404""]","[0.01791698, 0.01583692, 0.01477125, 0.01327247, 0.01238346, 0.01209852, 0.0117395, 0.01163122]",0,red,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/42237_no_bg.png,True,175476
42238,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DP-14605-087.jpg,0.59295200,#3c2b13,"[""#3c2b13"", ""#4b3313"", ""#432e13"", ""#fefefd"", ""#453113"", ""#e4ab2b"", ""#3c2a0d"", ""#5b3c13""]","[0.027045, 0.022495, 0.01893, 0.01862, 0.013665, 0.00987, 0.009485, 0.009035]",5,orange,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/42238_no_bg.png,True,205037
42240,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DP-14605-132.jpg,0.33737200,#fdfdfd,"[""#fdfdfd"", ""#c3bb83"", ""#c3ba7c"", ""#bdb474"", ""#bdb47b"", ""#c3bb8b"", ""#847d53"", ""#bcb36c""]","[0.02664968, 0.02169131, 0.0159314, 0.0154219, 0.01318504, 0.01053809, 0.00968684, 0.00965577]",8,orange,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/42240_no_bg.png,True,160940
42241,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DP-14605-022.jpg,0.00088400,#fdd303,"[""#fdd303"", ""#fdcc02"", ""#fddb03"", ""#fcc402"", ""#f4bb02"", ""#ecb302"", ""#c48b02"", ""#fddc0b""]","[0.043215, 0.03697, 0.035985, 0.027745, 0.017845, 0.01706, 0.01587, 0.015815]",6,orange,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/42241_no_bg.png,True,223474
42242,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DP-14605-089.jpg,0.08182000,#ecdd9b,"[""#ecdd9b"", ""#534c2a"", ""#ebdb95"", ""#e3d38d"", ""#fefefd"", ""#f3e4a2"", ""#534b25"", ""#4b4523""]","[0.03917, 0.0317, 0.0303, 0.02014, 0.017425, 0.01741, 0.0163, 0.014285]",9,white,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/42242_no_bg.png,True,254585
42243,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DP342655.jpg,0.39591600,#fcac03,"[""#fcac03"", ""#fdb203"", ""#eb9403"", ""#fdfdfd"", ""#f39c03"", ""#fba403"", ""#e38c03"", ""#db8403""]","[0.02192051, 0.01731947, 0.01697503, 0.01612165, 0.01580292, 0.01470278, 0.01324793, 0.01253849]",6,orange,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/42243_no_bg.png,True,194521
42246,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DP-14605-109.jpg,0.44538800,#ddeadb,"[""#ddeadb"", ""#ccdbca"", ""#d5e3d3"", ""#c5d4c2"", ""#fdfefe"", ""#bdccba"", ""#3b443b"", ""#b5c4b2""]","[0.06996809, 0.04630967, 0.04321766, 0.04016087, 0.03752668, 0.03001852, 0.02291888, 0.02245402]",1,gray,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/42246_no_bg.png,True,141979
42247,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DP-14605-170.jpg,0.75682000,#535b52,"[""#535b52"", ""#c5cdc2"", ""#c2cabd"", ""#4c554b"", ""#c9d1c6"", ""#bac3b5"", ""#b2bbad"", ""#bdc6ba""]","[0.054055, 0.05134, 0.049505, 0.046365, 0.0439, 0.03211, 0.029125, 0.02709]",1,gray,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/42247_no_bg.png,True,452359
42248,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DP-14605-152.jpg,0.00344400,#331513,"[""#331513"", ""#3b1514"", ""#fdfdfd"", ""#4c1c1a"", ""#431514"", ""#531c1b"", ""#341916"", ""#441b19""]","[0.032375, 0.02547, 0.016265, 0.013645, 0.01345, 0.012995, 0.012985, 0.012325]",5,orange,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/42248_no_bg.png,True,240588
42249,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DP-14605-004.jpg,0.00440000,#331513,"[""#331513"", ""#3c1414"", ""#fdfdfd"", ""#2c1514"", ""#431414"", ""#4b1414"", ""#832b2d"", ""#531315""]","[0.02987619, 0.02968309, 0.02684168, 0.02675892, 0.01820158, 0.01248014, 0.01038356, 0.00978769]",5,orange,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/42249_no_bg.png,True,181248
42250,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DP-14605-053.jpg,0.47136000,#f3f3f3,"[""#f3f3f3"", ""#fdfdfd"", ""#ececec"", ""#d3d3d3"", ""#440d22"", ""#cccccc"", ""#631433"", ""#c33d73""]","[0.02996815, 0.02494552, 0.01539115, 0.01386461, 0.01160772, 0.01098513, 0.01034458, 0.00942865]",0,red,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/42250_no_bg.png,True,167044
42251,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DP-14605-049.jpg,0.48150800,#fdfdfd,"[""#fdfdfd"", ""#2c0204"", ""#3b050a"", ""#ececec"", ""#43040c"", ""#d3d3d3"", ""#4c0412"", ""#82142c""]","[0.02039387, 0.01649108, 0.0150006, 0.01231294, 0.01210942, 0.01129534, 0.01073267, 0.0103376]",0,red,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/42251_no_bg.png,True,167060
42253,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/20712.jpg,1.00000000,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/42253_no_bg.png,False,
42254,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DP-14605-043.jpg,0.02362800,#fdfefe,"[""#fdfefe"", ""#f4fcfd"", ""#0c1c34"", ""#ebf3f5"", ""#fcfcf5"", ""#edf5fa"", ""#f3f4f4"", ""#041b3b""]","[0.083705, 0.01779, 0.00594, 0.005745, 0.00554, 0.004905, 0.004685, 0.00463]",2,blue,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/42254_no_bg.png,True,222041
42255,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DP200408.jpg,0.48973200,#fdfdfd,"[""#fdfdfd"", ""#1b335b"", ""#e3e4e3"", ""#235493"", ""#ebeceb"", ""#1c3354"", ""#1b5ca3"", ""#1c2c4c""]","[0.027595, 0.01539, 0.012605, 0.011685, 0.011555, 0.01091, 0.00873, 0.007685]",2,blue,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/42255_no_bg.png,True,213114
42256,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/20952.jpg,1.00000000,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/42256_no_bg.png,False,
42257,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/23489.jpg,1.00000000,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/42257_no_bg.png,False,
42265,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/264225_19.39.1.jpg,1.00000000,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/42265_no_bg.png,False,
