objectId,department,title,final_group,objectBeginDate,objectEndDate,final_date,final_date_bucket_key,geo_options,geo_normalized_best_guess_location,geo_normalized_source_cols,geo_normalized_confidence,geo_normalized_geo_eligible,mapbox_feature_id,mapbox_place_name,geo_mapbox_lon,geo_mapbox_lat,geo_mapbox_relevance,geo_mapbox_accuracy,geo_mapbox_match_status,geo_mapbox_updated_at,color_eligible,top_color_hex,dominant_colors_hex,color_group_id,color_group_key,color_group_type,color_group_confidence
46024,Asian Art,Vase with dragon,vase,1767,1833,1800,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#2d436b,"[""#2d436b"", ""#344a73"", ""#2b344c"", ""#fdfdfd"", ""#2b3d63"", ""#9c9c93"", ""#32446c"", ""#344364""]",5.0,blue,single,0.767459
46025,Asian Art,Vase with archaistic design,vase,1768,1799,1783,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#036c93,"[""#036c93"", ""#036383"", ""#037394"", ""#036b8c"", ""#03648b"", ""#035c83"", ""#fefefe"", ""#02547b""]",5.0,blue,single,0.880775
46029,Asian Art,Jar,jar,1700,1799,1749,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#022b33,"[""#022b33"", ""#01242c"", ""#02323c"", ""#023a44"", ""#021c23"", ""#022e39"", ""#023542"", ""#03424c""]",5.0,blue,single,1.0
46030,Asian Art,Meiping vase,vase,1800,1899,1849,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#8c8374,"[""#8c8374"", ""#948b7b"", ""#9b9383"", ""#a39c8b"", ""#837c6c"", ""#c2bbad"", ""#aba494"", ""#bbb4a4""]",2.0,brown_tan,single,1.0
46032,Asian Art,Hill Jar,jar,-206,220,7,0:499,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,False,,[],,,,
46033,Asian Art,Jar with four lugs,jar,550,599,574,500:999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#cca47b,"[""#cca47b"", ""#d3ac82"", ""#6c543c"", ""#c49c73"", ""#735c43"", ""#bb946b"", ""#ab845b"", ""#b38c63""]",3.0,orange,single,1.0
46040,Asian Art,Bottle vase,vase,1700,1799,1749,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#ebdcc4,"[""#ebdcc4"", ""#ede1cc"", ""#ebdeca"", ""#e3d4bc"", ""#eee3d2"", ""#f5ede3"", ""#ddccb3"", ""#f1e5d3""]",2.0,brown_tan,single,1.0
46042,Asian Art,Jar with Double Cover,jar,1680,1680,1680,1500:1999,||||||||Japan||,Japan,culture,0.55,true,country.8820,Japan,138.59223,36.386493,1.0,country:1.00,matched,2026-04-27T16:46:48Z,False,,[],,,,
46043,Asian Art,Vase with openwork ornaments,vase,1734,1766,1750,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#fdfdfd,"[""#fdfdfd"", ""#1c2c23"", ""#f4f4f4"", ""#1b241c"", ""#222d24"", ""#ececeb"", ""#b3e4c3"", ""#e4e4e3""]",0.0,multicolor,multicolor,0.51293
46044,Asian Art,Double gourd bottle with immortals,bottle,1500,1599,1549,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#fefefe,"[""#fefefe"", ""#010202"", ""#0393ad"", ""#0284a3"", ""#038ba4"", ""#028caa"", ""#027c9b"", ""#03839c""]",5.0,blue,single,0.746405
46045,Asian Art,Covered jar with narrative scenes,jar,1768,1795,1781,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,False,,[],,,,
46046,Asian Art,Jar with immortals,jar,1467,1499,1483,1000:1499,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#04040b,"[""#04040b"", ""#030204"", ""#0b0c13"", ""#0b0a0c"", ""#14141b"", ""#242324"", ""#fefefe"", ""#131314""]",0.0,multicolor,multicolor,0.398014
46047,Asian Art,Covered jar with plum blossoms,jar,1668,1722,1695,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#fdfdfd,"[""#fdfdfd"", ""#2c3b54"", ""#747c7b"", ""#243453"", ""#2b3c5b"", ""#24334c"", ""#34435b"", ""#0b2c54""]",5.0,blue,single,0.604763
46048,Asian Art,Vase with landscape and flowers,vase,1700,1799,1749,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,False,,[],,,,
46049,Asian Art,Vase with auspicious symbols of Dragon Boat Festival (Duanwu),vase,1800,1820,1810,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#fefdfd,"[""#fefdfd"", ""#a3a39c"", ""#858274"", ""#9c9b93"", ""#928d83"", ""#95938b"", ""#949285"", ""#8a857b""]",8.0,gray,single,0.638505
46050,Asian Art,Vase with auspicious animals,vase,1662,1722,1692,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#fdfdfd,"[""#fdfdfd"", ""#cccbc3"", ""#d4d3cb"", ""#d3ccc4"", ""#c4c4bb"", ""#bcbcb3"", ""#83ac93"", ""#cbc4bb""]",0.0,multicolor,multicolor,0.462849
46051,Asian Art,Gu-shaped vase,vase,1700,1799,1749,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#645c4e,"[""#645c4e"", ""#6b6354"", ""#645e51"", ""#6a665a"", ""#736e62"", ""#7b756a"", ""#666154"", ""#928d82""]",2.0,brown_tan,single,1.0
46053,Asian Art,Vase with landscape and bird-and-flower scenes,vase,1662,1722,1692,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,False,,[],,,,
46054,Asian Art,Vase,vase,-206,220,7,0:499,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,False,,[],,,,
46055,Asian Art,Covered jar,jar,1500,1599,1549,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#032b0d,"[""#032b0d"", ""#043213"", ""#042d12"", ""#03240b"", ""#0c341b"", ""#13331d"", ""#143b23"", ""#1c442b""]",6.0,green,single,1.0
46057,Asian Art,Bottle,bottle,1662,1722,1692,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,False,,[],,,,
46058,Asian Art,Jar in the shape of bronze container (hu),jar,1,199,100,0:499,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#544433,"[""#544433"", ""#5c4c3b"", ""#7c6c5b"", ""#746453"", ""#4c3c2b"", ""#645443"", ""#443523"", ""#3b2b14""]",2.0,brown_tan,single,1.0
46059,Asian Art,Vase decorated with lotus flowers,vase,1734,1766,1750,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#a2a49c,"[""#a2a49c"", ""#93948b"", ""#9b9c94"", ""#82837c"", ""#fefdfd"", ""#8b8c84"", ""#858a83"", ""#7b7c74""]",8.0,gray,single,0.789299
46060,Asian Art,Vase with immortals,vase,1700,1799,1749,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,False,,[],,,,
46061,Asian Art,Covered jar with immortals,jar,1400,1599,1499,1000:1499,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,False,,[],,,,
46062,Asian Art,Vase with lion and bird,vase,1767,1799,1783,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,False,,[],,,,
46063,Asian Art,Vase,vase,1662,1722,1692,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,False,,[],,,,
46064,Asian Art,Jar,jar,1368,1644,1506,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#020203,"[""#020203"", ""#1b1b1c"", ""#0c0c13"", ""#14141b"", ""#131314"", ""#04040b"", ""#232324"", ""#fefefd""]",5.0,blue,single,0.907111
46066,Asian Art,Covered Jar,jar,1736,1795,1765,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,False,,[],,,,
46067,Asian Art,Vase with immortal Liu Hai,vase,1700,1799,1749,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,False,,[],,,,
46068,Asian Art,Jar,jar,1271,1368,1319,1000:1499,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#1c3c43,"[""#1c3c43"", ""#1a353b"", ""#1a2b2c"", ""#142424"", ""#235463"", ""#1b3334"", ""#152a2b"", ""#1c3a3d""]",5.0,blue,single,1.0
46071,Asian Art,Jar,jar,1368,1644,1506,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#0c0c1b,"[""#0c0c1b"", ""#141323"", ""#2c2b2c"", ""#343234"", ""#fefefe"", ""#242324"", ""#2c2c33"", ""#1c1b24""]",0.0,multicolor,multicolor,0.489417
46074,Asian Art,Vase with birds and flowers,vase,1734,1766,1750,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#b2b5ad,"[""#b2b5ad"", ""#9b9c94"", ""#aaaca5"", ""#a2a49c"", ""#b6b9b2"", ""#93948b"", ""#b9bbb5"", ""#a6a9a2""]",8.0,gray,single,1.0
46075,Asian Art,"Vase decorated with magnolia, hollyhocks, and pheasants",vase,1700,1733,1716,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,False,,[],,,,
46076,Asian Art,Vase with birds and flowers,vase,1800,1899,1849,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#fefefe,"[""#fefefe"", ""#1b1c1b"", ""#b2b3ad"", ""#9b9b94"", ""#babbb5"", ""#a3a39c"", ""#ababa5"", ""#232423""]",0.0,multicolor,multicolor,0.566332
46077,Asian Art,Covered Jar,jar,1500,1549,1524,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#020202,"[""#020202"", ""#fefefe"", ""#02637c"", ""#025c74"", ""#036b83"", ""#02546b"", ""#030b0b"", ""#03738c""]",0.0,multicolor,multicolor,0.54375
46078,Asian Art,Vase with birds and flowers,vase,1800,1899,1849,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#0b0c0d,"[""#0b0c0d"", ""#131314"", ""#020202"", ""#fefefe"", ""#1a1b1c"", ""#222324"", ""#dbdbd4"", ""#151519""]",0.0,multicolor,multicolor,0.320321
46080,Asian Art,Bottle vase,vase,1734,1735,1734,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,False,,[],,,,
46081,Asian Art,Vase in the shape of a bottle,vase,1800,1849,1824,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#010114,"[""#010114"", ""#02031b"", ""#020523"", ""#030b2b"", ""#030a24"", ""#01010e"", ""#030c33"", ""#fdfdfd""]",0.0,multicolor,multicolor,0.561525
46082,Asian Art,Vase with birds and flowers,vase,1668,1722,1695,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#fefefd,"[""#fefefd"", ""#b4bbb3"", ""#adb3ab"", ""#bbbcb4"", ""#b2b5ac"", ""#c4cbc3"", ""#bcc3bb"", ""#c3c4bc""]",0.0,multicolor,multicolor,0.53632
46083,Asian Art,Vase decorated with floral medallions,vase,1734,1766,1750,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#44232b,"[""#44232b"", ""#fdfdfd"", ""#3c1d23"", ""#4b232c"", ""#3c2225"", ""#431d24"", ""#4c2c33"", ""#3c242a""]",4.0,red,single,0.791936
46084,Asian Art,Vase with birds and flowers,vase,1800,1899,1849,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#0d1312,"[""#0d1312"", ""#0a0c0d"", ""#1b1c1c"", ""#121515"", ""#fefefe"", ""#020303"", ""#050b0b"", ""#232424""]",5.0,blue,single,0.694083
46086,Asian Art,Vase with eight treasures and auspicious symbols,vase,1768,1795,1781,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#fdfdfd,"[""#fdfdfd"", ""#94948b"", ""#9b9c94"", ""#838274"", ""#a3a39c"", ""#ababa4"", ""#7c7b6b"", ""#b3b3ac""]",0.0,multicolor,multicolor,0.581005
46087,Asian Art,Vase with birds and flowers,vase,1667,1733,1700,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,False,,[],,,,
46090,Asian Art,Octagonal Jar with Cover,jar,1700,1700,1700,1500:1999,||||||||Japan||,Japan,culture,0.55,true,country.8820,Japan,138.59223,36.386493,1.0,country:1.00,matched,2026-04-27T16:46:48Z,False,,[],,,,
46092,Asian Art,Offering Jar,jar,400,599,499,0:499,||||||||Japan||,Japan,culture,0.55,true,country.8820,Japan,138.59223,36.386493,1.0,country:1.00,matched,2026-04-27T16:46:48Z,False,,[],,,,
46094,Asian Art,Vase with landscape scenes,vase,1667,1699,1683,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#040423,"[""#040423"", ""#03041c"", ""#fefefd"", ""#04052b"", ""#0b0b2c"", ""#0a0c33"", ""#e5dacb"", ""#030314""]",0.0,multicolor,multicolor,0.379659
46097,Asian Art,Covered jar with floral patterns,jar,1668,1722,1695,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#fefefe,"[""#fefefe"", ""#01031c"", ""#020423"", ""#010214"", ""#01020c"", ""#030b2c"", ""#9c9b94"", ""#838483""]",5.0,blue,single,0.610931
46099,Asian Art,Covered jar,jar,1668,1722,1695,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#7c220c,"[""#7c220c"", ""#7b1d0b"", ""#7c2413"", ""#5c1403"", ""#83240c"", ""#6b1c04"", ""#73230c"", ""#741c0b""]",4.0,red,single,1.0
46103,Asian Art,Vase,vase,1860,1860,1860,1500:1999,||||||||Japan||,Japan,culture,0.55,true,country.8820,Japan,138.59223,36.386493,1.0,country:1.00,matched,2026-04-27T16:46:48Z,False,,[],,,,
46104,Asian Art,ase with birds and flowers,vase,1800,1899,1849,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#1c1c1b,"[""#1c1c1b"", ""#141513"", ""#242422"", ""#191a16"", ""#22221e"", ""#0d0d0b"", ""#2c2c2a"", ""#12120e""]",8.0,gray,single,0.808781
46105,Asian Art,Vase with the “One Hundred Deer” motif,vase,1750,1799,1774,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#aaaea4,"[""#aaaea4"", ""#babdb4"", ""#b2b5ac"", ""#adb3a9"", ""#b6bbb2"", ""#abb1a6"", ""#a2a59b"", ""#a4a99e""]",8.0,gray,single,0.625946
46106,Asian Art,Covered jar with lions,jar,1800,1899,1849,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#fefefd,"[""#fefefd"", ""#010201"", ""#2c5b4c"", ""#3c6354"", ""#446b5c"", ""#4c7364"", ""#031c13"", ""#2b6354""]",0.0,multicolor,multicolor,0.495572
46114,Asian Art,Vase,vase,1830,1830,1830,1500:1999,||||||||Japan||,Japan,culture,0.55,true,country.8820,Japan,138.59223,36.386493,1.0,country:1.00,matched,2026-04-27T16:46:48Z,False,,[],,,,
46116,Asian Art,Jar,jar,1600,1699,1649,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,False,,[],,,,
46120,Asian Art,Square vase with flowers of four seasons,vase,1800,1899,1849,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,False,,[],,,,
46121,Asian Art,Triple gourd vase,vase,1668,1722,1695,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#242322,"[""#242322"", ""#23211e"", ""#1d1c1b"", ""#211e1c"", ""#fefefd"", ""#242b34"", ""#2c2a24"", ""#7c7a6c""]",8.0,gray,single,0.718388
46123,Asian Art,Square vase with flowers of four seasons,vase,1700,1899,1799,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#0b0b0d,"[""#0b0b0d"", ""#141414"", ""#1b1b1b"", ""#242424"", ""#05050a"", ""#020303"", ""#fefefe"", ""#2b2b2b""]",0.0,multicolor,multicolor,0.559173
46124,Asian Art,Bottle vase,vase,1700,1799,1749,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#022c43,"[""#022c43"", ""#034c7c"", ""#03344b"", ""#024264"", ""#023c5c"", ""#023454"", ""#033245"", ""#035282""]",5.0,blue,single,1.0
46125,Asian Art,Vase with landscape,vase,1766,1795,1780,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,False,,[],,,,
46126,Asian Art,Meiping vase with dragons,vase,1771,1833,1802,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#3b4c54,"[""#3b4c54"", ""#44535a"", ""#445155"", ""#4a555a"", ""#34454d"", ""#424e55"", ""#4a5455"", ""#4c636b""]",5.0,blue,single,1.0
46129,Asian Art,Jar,jar,1368,1644,1506,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#9b9483,"[""#9b9483"", ""#a39c8b"", ""#bab59c"", ""#b4b39c"", ""#acab94"", ""#948d7c"", ""#9e9a8a"", ""#a39b85""]",2.0,brown_tan,single,1.0
46130,Asian Art,Vase with archaistic patterns,vase,1736,1766,1751,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#fefefe,"[""#fefefe"", ""#9cd393"", ""#8cc483"", ""#83bc7b"", ""#94cc8b"", ""#7db373"", ""#a4db9b"", ""#82b474""]",0.0,multicolor,multicolor,0.584009
46131,Asian Art,Bottle,bottle,1622,1722,1672,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#b4932c,"[""#b4932c"", ""#ac8c2c"", ""#b49333"", ""#bc9b3b"", ""#a38424"", ""#a3842b"", ""#fefefd"", ""#bb9a34""]",1.0,yellow,single,0.905172
46137,Asian Art,Vase,vase,1736,1795,1765,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#252115,"[""#252115"", ""#2d2a1c"", ""#1c1a0d"", ""#221e13"", ""#2a261a"", ""#353124"", ""#322e22"", ""#1e1c11""]",1.0,yellow,single,1.0
46138,Asian Art,Vase,vase,1662,1722,1692,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,False,,[],,,,
46139,Asian Art,Vase,vase,1668,1722,1695,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#432322,"[""#432322"", ""#431d1c"", ""#4a2423"", ""#4b2b2a"", ""#430404"", ""#3c0303"", ""#fefefe"", ""#340303""]",4.0,red,single,1.0
46140,Asian Art,Meiping vase,vase,1668,1722,1695,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#2b0202,"[""#2b0202"", ""#3b2521"", ""#330303"", ""#240201"", ""#3b221e"", ""#3c2a25"", ""#36211d"", ""#fefefe""]",4.0,red,single,1.0
