objectID,color_eligible,color_analysis_status,primary_image_url,bw_grayscale_ratio,top_color_hex,dominant_colors_hex,dominant_colors_share,color_group_id,color_group_label,no_bg_image_path,no_bg_image_exists,dominant_color_foreground_pixels,color_group_key,color_group_type,color_group_confidence
14371,True,eligible,https://images.metmuseum.org/CRDImages/ad/original/ADA6043.jpg,0.014636,#e2dddc,"[""#e2dddc"", ""#e5e3e3"", ""#dedada"", ""#fdfdfd"", ""#dad5d4"", ""#ebebeb"", ""#d3cdcb"", ""#e4e1de""]","[0.049075, 0.035955, 0.02609, 0.024185, 0.022775, 0.01903, 0.01515, 0.0139]",100,orange 0.59 + neutral 0.31,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/14371_no_bg.png,True,217059.0,combo_1,combo,0.547254
14828,True,eligible,https://images.metmuseum.org/CRDImages/ad/original/DT3673.jpg,0.002404,#fdfdfd,"[""#fdfdfd"", ""#442c3b"", ""#432b34"", ""#4c3343"", ""#3c2b34"", ""#4b2c3c"", ""#44333c"", ""#443343""]","[0.01382, 0.005125, 0.003645, 0.003245, 0.00317, 0.003125, 0.003125, 0.003045]",0,multicolor,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/14828_no_bg.png,True,252800.0,multicolor,multicolor,0.543995
15595,True,eligible,https://images.metmuseum.org/CRDImages/ad/original/DP229746.jpg,0.575924,#336c93,"[""#336c93"", ""#2b658b"", ""#1c5373"", ""#245b7c"", ""#144c6b"", ""#14435c"", ""#fdfefe"", ""#0b344b""]","[0.026865, 0.024595, 0.02289, 0.020455, 0.020315, 0.01806, 0.017875, 0.017465]",1,blue,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/15595_no_bg.png,True,245108.0,blue,single,0.89393
16298,True,eligible,https://images.metmuseum.org/CRDImages/ad/original/DP219512.jpg,0.738944,#bcbcbb,"[""#bcbcbb"", ""#c4c4c3"", ""#cccccb"", ""#b4b4b3"", ""#d3d3d3"", ""#acacac"", ""#848382"", ""#7d7c7b""]","[0.074725, 0.072665, 0.0715, 0.057925, 0.049625, 0.044105, 0.038025, 0.034965]",100,orange 0.59 + neutral 0.31,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/16298_no_bg.png,True,307353.0,combo_1,combo,0.538094
16544,True,eligible,https://images.metmuseum.org/CRDImages/ad/original/DT4341.jpg,0.0798,#3b3d33,"[""#3b3d33"", ""#33352b"", ""#343b33"", ""#3b3a2d"", ""#3c433b"", ""#434235"", ""#43453b"", ""#2d342c""]","[0.0693311, 0.06186626, 0.05254745, 0.04253815, 0.04167913, 0.03352381, 0.03218633, 0.03105546]",0,multicolor,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/16544_no_bg.png,True,183929.0,multicolor,multicolor,0.447961
17732,True,eligible,https://images.metmuseum.org/CRDImages/ad/original/DP212930.jpg,0.55818,#cbc4b4,"[""#cbc4b4"", ""#fefdfd"", ""#c3bcac"", ""#b4ad9b"", ""#bab29c"", ""#bbb4a3"", ""#d3ccbc"", ""#b3ab94""]","[0.032365, 0.02749, 0.0251, 0.022535, 0.019975, 0.01968, 0.019095, 0.018045]",100,orange 0.59 + neutral 0.31,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/17732_no_bg.png,True,213741.0,combo_1,combo,0.710413
18861,True,eligible,https://images.metmuseum.org/CRDImages/ad/original/DP207891.jpg,0.911052,#cccccc,"[""#cccccc"", ""#c4c4c3"", ""#b4b4b4"", ""#bcbcbc"", ""#acabab"", ""#a4a4a3"", ""#9c9c9b"", ""#fdfdfd""]","[0.099055, 0.06675, 0.04772, 0.046625, 0.036045, 0.033545, 0.032345, 0.026635]",100,orange 0.59 + neutral 0.31,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/18861_no_bg.png,True,303059.0,combo_1,combo,0.499041
19001,True,eligible,https://images.metmuseum.org/CRDImages/ad/original/DP124704.jpg,0.702516,#f5f2eb,"[""#f5f2eb"", ""#edeae4"", ""#e5e2dc"", ""#f1ede5"", ""#f2eee9"", ""#fefefc"", ""#eae6e1"", ""#eae5dd""]","[0.07193, 0.0699, 0.041985, 0.03381, 0.03098, 0.02898, 0.023505, 0.02157]",100,orange 0.59 + neutral 0.31,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/19001_no_bg.png,True,310353.0,combo_1,combo,0.662287
19071,True,eligible,https://images.metmuseum.org/CRDImages/ad/original/DP134996.jpg,0.680044,#d4c4b4,"[""#d4c4b4"", ""#fdfdfd"", ""#ccbcab"", ""#f4eadc"", ""#d4c3ac"", ""#ccbba4"", ""#ebddcb"", ""#e3d3bc""]","[0.02275, 0.02067, 0.01836, 0.01271, 0.012545, 0.012515, 0.011265, 0.01089]",100,orange 0.59 + neutral 0.31,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/19071_no_bg.png,True,213367.0,combo_1,combo,0.737859
19827,True,eligible,https://images.metmuseum.org/CRDImages/ad/original/022-mark.jpg,0.126768,#b4b4b2,"[""#b4b4b2"", ""#b3b2ad"", ""#abaaa5"", ""#adacab"", ""#bbbab5"", ""#a4a29c"", ""#9c9b94"", ""#bcbcba""]","[0.04817, 0.0449, 0.041785, 0.041625, 0.040415, 0.038225, 0.03811, 0.03603]",103,neutral 0.85 + yellow 0.09,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/19827_no_bg.png,True,350895.0,combo_4,combo,0.762389
20076,True,eligible,https://images.metmuseum.org/CRDImages/ad/original/L.2009.22.199.jpg,0.073592,#fefefe,"[""#fefefe"", ""#8b3c3b"", ""#340204"", ""#9b4443"", ""#833433"", ""#843c3b"", ""#a44c4b"", ""#934443""]","[0.02328984, 0.00615688, 0.0061091, 0.00580454, 0.00539847, 0.00509391, 0.00496253, 0.00483712]",102,red 0.37 + orange 0.32,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/20076_no_bg.png,True,167455.0,combo_3,combo,0.722477
20637,True,eligible,https://images.metmuseum.org/CRDImages/ad/original/DP253080.jpg,0.00804,#c4bdb3,"[""#c4bdb3"", ""#caccbc"", ""#c4c4b4"", ""#bcbbac"", ""#fdfdfd"", ""#cac4bb"", ""#cccdc2"", ""#c2bbae""]","[0.084775, 0.054615, 0.04211, 0.03347, 0.03069, 0.02716, 0.023575, 0.017175]",0,multicolor,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/20637_no_bg.png,True,367490.0,multicolor,multicolor,0.518481
20730,True,eligible,https://images.metmuseum.org/CRDImages/ad/original/DP253330.jpg,0.757936,#b5b5b2,"[""#b5b5b2"", ""#d5d5d2"", ""#adadab"", ""#bcbdba"", ""#dcdcda"", ""#cdcdca"", ""#c5c5c2"", ""#b9bab6""]","[0.053075, 0.050095, 0.043435, 0.04324, 0.042525, 0.041945, 0.040105, 0.032675]",103,neutral 0.85 + yellow 0.09,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/20730_no_bg.png,True,200308.0,combo_4,combo,0.817703
36446,True,eligible,https://images.metmuseum.org/CRDImages/as/original/1992_297_2.jpg,0.007204,#23231c,"[""#23231c"", ""#1c1c1a"", ""#1b1b15"", ""#141413"", ""#2b2b24"", ""#fefefe"", ""#242422"", ""#0c0c0b""]","[0.042985, 0.033355, 0.03262, 0.02412, 0.02364, 0.01952, 0.018485, 0.015185]",101,orange 0.46 + yellow 0.33,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/36446_no_bg.png,True,286139.0,combo_2,combo,0.565152
36452,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DT3702.jpg,0.73572,#948a7c,"[""#948a7c"", ""#8b8274"", ""#8c857b"", ""#948c82"", ""#9c9283"", ""#847c6c"", ""#9b8d7b"", ""#847d73""]","[0.029155, 0.02911, 0.027105, 0.01991, 0.01866, 0.0168, 0.01405, 0.01367]",100,orange 0.59 + neutral 0.31,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/36452_no_bg.png,True,251781.0,combo_1,combo,0.799697
36454,True,eligible,https://images.metmuseum.org/CRDImages/as/original/1994_286.JPG,0.671144,#838383,"[""#838383"", ""#8b8b8b"", ""#7c7c7c"", ""#939393"", ""#747474"", ""#9c9b9b"", ""#6c6c6c"", ""#a4a2a3""]","[0.09059, 0.071595, 0.069085, 0.059225, 0.051295, 0.044815, 0.04187, 0.033765]",102,red 0.37 + orange 0.32,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/36454_no_bg.png,True,408012.0,combo_3,combo,0.595211
37398,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/1991_423_1.JPG,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37398_no_bg.png,False,,,,
37404,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DP102593.jpg,0.515576,#82827c,"[""#82827c"", ""#8b8b84"", ""#7b7b74"", ""#73736c"", ""#6b6b64"", ""#848582"", ""#93938c"", ""#63635c""]","[0.03106, 0.02848, 0.02843, 0.02791, 0.026475, 0.025835, 0.02504, 0.023305]",103,neutral 0.85 + yellow 0.09,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37404_no_bg.png,True,236612.0,combo_4,combo,0.77662
37407,True,eligible,https://images.metmuseum.org/CRDImages/as/original/h1_1987.424.4.2.jpg,0.375904,#fdfdfd,"[""#fdfdfd"", ""#7c5c4b"", ""#7a5543"", ""#755343"", ""#826453"", ""#7c5946"", ""#ac9b83"", ""#846c5b""]","[0.016095, 0.01365, 0.01152, 0.01032, 0.00988, 0.007655, 0.00754, 0.007155]",100,orange 0.59 + neutral 0.31,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37407_no_bg.png,True,210478.0,combo_1,combo,0.719957
37425,True,eligible,https://images.metmuseum.org/CRDImages/as/original/1988_224_1_O1.jpg,0.000792,#947b4c,"[""#947b4c"", ""#9c8254"", ""#6b2c14"", ""#fdfefd"", ""#8c7344"", ""#642b13"", ""#9b7d53"", ""#93754b""]","[0.01665, 0.01519, 0.01501, 0.013505, 0.012335, 0.01231, 0.012, 0.011735]",101,orange 0.46 + yellow 0.33,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37425_no_bg.png,True,397827.0,combo_2,combo,0.529366
37431,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/1986_506_1_264829.jpg,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37431_no_bg.png,False,,,,
37432,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/1986_506_5.JPG,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37432_no_bg.png,False,,,,
37433,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/1986_506_6.JPG,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37433_no_bg.png,False,,,,
37434,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/264795_botl.jpg,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37434_no_bg.png,False,,,,
37435,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/1986_506_2.JPG,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37435_no_bg.png,False,,,,
37436,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/1986_506_3ab_O1.jpg,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37436_no_bg.png,False,,,,
37438,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/1984_498_2_237966.jpg,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37438_no_bg.png,False,,,,
37439,True,eligible,https://images.metmuseum.org/CRDImages/as/original/1986_506_10ab.jpg,0.011004,#1b1d2b,"[""#1b1d2b"", ""#141a24"", ""#13141c"", ""#232433"", ""#0c131c"", ""#1c2333"", ""#1c222d"", ""#1a1b24""]","[0.02829, 0.025565, 0.02462, 0.023085, 0.02301, 0.02264, 0.02114, 0.020135]",1,blue,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37439_no_bg.png,True,306617.0,blue,single,1.0
37442,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/1986_506_4ab_O1.jpg,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37442_no_bg.png,False,,,,
37443,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/1989_354_O1.jpg,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37443_no_bg.png,False,,,,
37449,True,eligible,https://images.metmuseum.org/CRDImages/as/original/1986_299ab.jpg,0.000112,#9c835c,"[""#9c835c"", ""#a48a64"", ""#836a44"", ""#947b53"", ""#8b734c"", ""#836c4b"", ""#7c6444"", ""#ac926c""]","[0.02506, 0.02494, 0.02028, 0.018255, 0.01756, 0.01713, 0.016455, 0.015385]",101,orange 0.46 + yellow 0.33,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37449_no_bg.png,True,324093.0,combo_2,combo,0.824606
37450,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DP-14609-017.jpg,0.794044,#fdfdfd,"[""#fdfdfd"", ""#53544c"", ""#f4f4f3"", ""#83847c"", ""#a3a49b"", ""#ececeb"", ""#8b8c83"", ""#5b5b54""]","[0.02074164, 0.0086295, 0.00789056, 0.00781988, 0.00721588, 0.00718375, 0.00708094, 0.00673396]",103,neutral 0.85 + yellow 0.09,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37450_no_bg.png,True,155629.0,combo_4,combo,0.678738
37454,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/1987_420_1ab_250993.jpg,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37454_no_bg.png,False,,,,
37455,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/1987_420_2_250994.jpg,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37455_no_bg.png,False,,,,
37457,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/1986_505_1_243160.jpg,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37457_no_bg.png,False,,,,
37458,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/1987_420_3.JPG,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37458_no_bg.png,False,,,,
37475,True,eligible,https://images.metmuseum.org/CRDImages/as/original/1989_238_17ab.jpg,0.000224,#ab9c83,"[""#ab9c83"", ""#a3947b"", ""#9c8c73"", ""#94846b"", ""#b4a48b"", ""#bcac93"", ""#c3b49b"", ""#ccbca3""]","[0.01724, 0.0162, 0.014985, 0.01443, 0.01432, 0.014305, 0.0138, 0.012435]",100,orange 0.59 + neutral 0.31,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37475_no_bg.png,True,331787.0,combo_1,combo,0.855776
37476,True,eligible,https://images.metmuseum.org/CRDImages/as/original/1989_238_18ab.jpg,8e-05,#433324,"[""#433324"", ""#634c33"", ""#3b2d22"", ""#5b442c"", ""#54422c"", ""#4c3b2b"", ""#9c8363"", ""#c4ac8b""]","[0.01649, 0.011625, 0.011415, 0.01091, 0.010735, 0.01046, 0.010295, 0.010255]",0,multicolor,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37476_no_bg.png,True,351040.0,multicolor,multicolor,0.583826
37477,True,eligible,https://images.metmuseum.org/CRDImages/as/original/1989_238_19ab.jpg,2e-05,#443323,"[""#443323"", ""#f4dbbb"", ""#3b2c1c"", ""#ecd4b3"", ""#735b3c"", ""#fefefd"", ""#4c3a24"", ""#5b442c""]","[0.016635, 0.01407, 0.01336, 0.01249, 0.010015, 0.009245, 0.008625, 0.008175]",101,orange 0.46 + yellow 0.33,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37477_no_bg.png,True,386090.0,combo_2,combo,0.664284
37478,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/1989_238_20.JPG,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37478_no_bg.png,False,,,,
37479,True,eligible,https://images.metmuseum.org/CRDImages/as/original/1989_238_21_O1.jpg,4.4e-05,#231413,"[""#231413"", ""#fefefd"", ""#130b0c"", ""#1b0d0c"", ""#331b13"", ""#2b1513"", ""#24130c"", ""#1c1213""]","[0.018765, 0.0184, 0.01719, 0.01459, 0.01297, 0.01218, 0.01173, 0.011525]",0,multicolor,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37479_no_bg.png,True,388735.0,multicolor,multicolor,0.598509
37482,True,eligible,https://images.metmuseum.org/CRDImages/as/original/1989_238_24ab.jpg,0.000256,#433324,"[""#433324"", ""#e4cbab"", ""#4c3b2b"", ""#fefdfd"", ""#ecd3b3"", ""#bca383"", ""#dcc3a4"", ""#ccb394""]","[0.017645, 0.01479, 0.01378, 0.013595, 0.012285, 0.01185, 0.011515, 0.01096]",0,multicolor,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37482_no_bg.png,True,386687.0,multicolor,multicolor,0.576959
37496,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/1989_238_38.JPG,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37496_no_bg.png,False,,,,
37510,True,eligible,https://images.metmuseum.org/CRDImages/as/original/1989_238_52.jpg,4.4e-05,#bcab8b,"[""#bcab8b"", ""#b4a383"", ""#cdbb9b"", ""#c4b393"", ""#ac9b7c"", ""#5b4425"", ""#d5c2a3"", ""#644b2b""]","[0.035625, 0.03555, 0.034645, 0.03217, 0.02873, 0.02503, 0.02383, 0.02146]",100,orange 0.59 + neutral 0.31,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37510_no_bg.png,True,326289.0,combo_1,combo,0.76703
37524,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/65_60_1ab_182117.jpg,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37524_no_bg.png,False,,,,
37537,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/1973_334_2.JPG,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37537_no_bg.png,False,,,,
37540,True,eligible,https://images.metmuseum.org/CRDImages/as/original/1989_320ab.jpg,0.001156,#3c3b1c,"[""#3c3b1c"", ""#4c4b24"", ""#43431d"", ""#5d5b2b"", ""#444423"", ""#64622c"", ""#333414"", ""#4a4523""]","[0.04214, 0.03533, 0.032175, 0.03078, 0.030645, 0.028955, 0.02243, 0.02139]",101,orange 0.46 + yellow 0.33,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37540_no_bg.png,True,381722.0,combo_2,combo,0.6941
37543,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/1991_423_2.JPG,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37543_no_bg.png,False,,,,
37555,True,eligible,https://images.metmuseum.org/CRDImages/as/original/1991_456_11a.jpg,0.016396,#c4c3c3,"[""#c4c3c3"", ""#cccccb"", ""#848383"", ""#949393"", ""#a4a3a3"", ""#9c9b9b"", ""#cbcac5"", ""#acabab""]","[0.02526, 0.024665, 0.024575, 0.024275, 0.02301, 0.022345, 0.021895, 0.02153]",100,orange 0.59 + neutral 0.31,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37555_no_bg.png,True,340565.0,combo_1,combo,0.509049
37557,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DT6789.jpg,0.5862,#8d9393,"[""#8d9393"", ""#929594"", ""#848b8c"", ""#949a9b"", ""#ebf4fd"", ""#959995"", ""#8c918d"", ""#9a9d9b""]","[0.05023, 0.02714, 0.02532, 0.02289, 0.022835, 0.01764, 0.016775, 0.015715]",105,neutral 0.81 + green 0.10,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37557_no_bg.png,True,273495.0,combo_6,combo,0.500797
37558,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DT5077.jpg,0.811468,#838483,"[""#838483"", ""#8c8c8b"", ""#fdfdfd"", ""#939493"", ""#a3a4a3"", ""#7c7c7b"", ""#9b9c9c"", ""#ababac""]","[0.03022371, 0.0273058, 0.02666939, 0.02124185, 0.02083959, 0.0204013, 0.0187082, 0.01758547]",0,multicolor,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37558_no_bg.png,True,166558.0,multicolor,multicolor,0.395163
37563,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DT6866.jpg,0.05672,#fefefe,"[""#fefefe"", ""#7b6b5b"", ""#746454"", ""#7c6244"", ""#7b5d3b"", ""#745a3c"", ""#7b644b"", ""#7c6a54""]","[0.01544, 0.01065, 0.008975, 0.0075, 0.00684, 0.00634, 0.006055, 0.006035]",100,orange 0.59 + neutral 0.31,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37563_no_bg.png,True,338525.0,combo_1,combo,0.731508
37649,True,eligible,https://images.metmuseum.org/CRDImages/as/original/1996_265_1_O2.jpg,0.000148,#b49373,"[""#b49373"", ""#ac8c6c"", ""#bc9b7b"", ""#a48364"", ""#ba9574"", ""#c39d7b"", ""#c4a481"", ""#c4a27d""]","[0.047735, 0.03761, 0.03649, 0.023305, 0.02303, 0.022165, 0.02094, 0.020315]",100,orange 0.59 + neutral 0.31,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37649_no_bg.png,True,377767.0,combo_1,combo,0.882433
37657,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/1984_498_3_237967.jpg,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37657_no_bg.png,False,,,,
38308,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/1986_506_9_264829.jpg,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/38308_no_bg.png,False,,,,
38546,True,eligible,https://images.metmuseum.org/CRDImages/as/original/1992_72_4.jpg,0.002112,#ecdabc,"[""#ecdabc"", ""#e5d2b4"", ""#ddcaac"", ""#d5c2a4"", ""#9b815c"", ""#ccba9d"", ""#8c7553"", ""#937d5a""]","[0.05151483, 0.05085968, 0.03434322, 0.03121611, 0.02639881, 0.02392134, 0.02324967, 0.02305147]",100,orange 0.59 + neutral 0.31,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/38546_no_bg.png,True,181637.0,combo_1,combo,0.833679
39484,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DT4188.jpg,0.006848,#cbcdd3,"[""#cbcdd3"", ""#c3c5ca"", ""#c5c9cc"", ""#cdd2db"", ""#fdfdfd"", ""#acb3bc"", ""#a4abb3"", ""#d2d5db""]","[0.02880866, 0.02394661, 0.02337421, 0.01823606, 0.01713839, 0.01614847, 0.0155626, 0.01519896]",104,neutral 0.68 + blue 0.27,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/39484_no_bg.png,True,148497.0,combo_5,combo,0.368367
